id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,is_active,platform,cmc_rank,is_fiat,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated
1,Bitcoin,BTC,bitcoin,8913,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18792112.0,18792112.0,1,,1,0,2021-08-20T21:09:02.000Z,48772.36902551707,32392670216.40747,0.30929081,4.90734617,2.37510981,53.69602698,50.51397646,28.30843525,916535821232.8477,43.8901,1024219749535.86,2021-08-20T21:09:02.000Z
2,Litecoin,LTC,litecoin,714,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-20T21:09:02.000Z,181.66742904107653,1788323729.895828,0.60879055,4.59181996,0.187145,56.31630804,36.99471167,4.10866961,12126775860.780487,0.5807,15260064039.45,2021-08-20T21:09:02.000Z
74,Dogecoin,DOGE,dogecoin,387,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130936375962.44276,130936375962.44276,1,,7,0,2021-08-20T21:09:03.000Z,0.32562334420612,3552898560.198053,0.4946674,3.57311182,15.28249743,74.74175872,56.96013156,-5.3989805,42635940619.12044,2.0417,42635940619.12,2021-08-20T21:09:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17977052.8743207,17977052.8743207,1,,31,0,2021-08-20T21:09:04.000Z,280.8650093443402,213876871.68845108,-0.47306662,7.74128583,4.63353452,45.50338192,25.93782117,19.82481184,5049125123.529781,0.2418,5049125123.53,2021-08-20T21:09:04.000Z
1027,Ethereum,ETH,ethereum,5579,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117187000.249,117187000.249,1,,2,0,2021-08-20T21:09:02.000Z,3267.6043230439423,20103113181.33234,0.64762567,3.87572144,-0.4287161,68.06051177,69.67465288,39.20224633,382920748618.184,18.3673,382920748618.18,2021-08-20T21:09:02.000Z
2010,Cardano,ADA,cardano,295,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127741925.079,33027817833.801,1,,3,0,2021-08-20T21:08:08.000Z,2.49415182832317,8726950828.004375,0.73111257,5.89280698,22.19100543,116.91680635,97.96962274,67.50843516,80131466262.33075,3.8436,112236832274.54,2021-08-20T21:08:08.000Z
1,Bitcoin,BTC,bitcoin,8913,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18792112.0,18792112.0,1,,1,0,2021-08-20T21:14:02.000Z,48727.90547181127,32467777096.435333,-0.02663492,4.80407166,2.03588879,53.46293113,51.05060713,27.77218887,915700257151.6902,43.8343,1023286014908.04,2021-08-20T21:14:02.000Z
2,Litecoin,LTC,litecoin,714,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-20T21:14:02.000Z,181.43816654283955,1788090121.2615638,0.08425747,4.43875329,-0.17394064,55.9767362,37.76515193,3.80462564,12111471989.61284,0.5798,15240805989.6,2021-08-20T21:14:02.000Z
74,Dogecoin,DOGE,dogecoin,387,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130936375962.44276,130936375962.44276,1,,7,0,2021-08-20T21:14:03.000Z,0.325244980057,3534595258.219332,-0.05284449,3.90711232,14.63231202,74.38420436,58.53930381,-5.64068995,42586398988.64055,2.0386,42586398988.64,2021-08-20T21:14:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17977052.8743207,17977052.8743207,1,,31,0,2021-08-20T21:14:04.000Z,280.71198554700175,213927411.093954,-0.24883228,7.49652076,4.34291892,45.16316566,26.14350981,19.16900524,5046374206.633999,0.2416,5046374206.63,2021-08-20T21:14:04.000Z
1027,Ethereum,ETH,ethereum,5579,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117187000.249,117187000.249,1,,2,0,2021-08-20T21:14:02.000Z,3263.1161307718226,20192253400.189365,0.02555049,3.67117441,-0.86463642,67.76549399,70.09595322,38.36528938,382394790829.2735,18.3117,382394790829.27,2021-08-20T21:14:02.000Z
2010,Cardano,ADA,cardano,295,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127741925.079,33027817833.801,1,,3,0,2021-08-20T21:13:08.000Z,2.4945306024294,8720295407.90487,0.16960758,6.19672787,21.72440684,117.26604237,98.67813873,67.55833694,80143635419.0636,3.8378,112253877109.32,2021-08-20T21:13:08.000Z
1,Bitcoin,BTC,bitcoin,8913,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18792112.0,18792112.0,1,,1,0,2021-08-20T21:19:02.000Z,48710.32738544838,32562695834.41036,-0.035021,4.53094843,2.20275871,53.55227542,52.74274499,27.92141457,915369927784.0132,43.8376,1022916875094.42,2021-08-20T21:19:02.000Z
2,Litecoin,LTC,litecoin,714,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-20T21:19:02.000Z,181.1587822836785,1784818527.3040898,0.04810751,4.03659154,-0.33337422,56.09990512,37.92851768,3.0788613,12092822359.859396,0.5791,15217337711.83,2021-08-20T21:19:02.000Z
74,Dogecoin,DOGE,dogecoin,387,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130936375962.44276,130936375962.44276,1,,7,0,2021-08-20T21:19:03.000Z,0.32539057990026,3525426229.901208,0.08117849,3.56095061,15.05275456,75.33579219,62.13357016,-5.29435053,42605463304.45771,2.0404,42605463304.46,2021-08-20T21:19:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17977052.8743207,17977052.8743207,1,,31,0,2021-08-20T21:19:04.000Z,280.42066596464866,213715387.06564188,-0.28890608,7.43339486,4.21025137,45.36602579,27.29506705,18.687281,5041137139.098712,0.2414,5041137139.1,2021-08-20T21:19:04.000Z
1027,Ethereum,ETH,ethereum,5579,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117187000.249,117187000.249,1,,2,0,2021-08-20T21:19:02.000Z,3265.395847395937,20234559691.549973,-0.00900158,3.45535919,-0.47897971,68.15659334,70.69979961,38.27561104,382661943981.8712,18.3179,382661943981.87,2021-08-20T21:19:02.000Z
2010,Cardano,ADA,cardano,295,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127741925.079,33027817833.801,1,,3,0,2021-08-20T21:18:11.000Z,2.49310138981024,8712189549.909407,0.27032984,5.75536284,21.76703158,117.73967229,100.53795013,67.50862432,80097718044.87917,3.8343,112189562541.46,2021-08-20T21:18:11.000Z
1,Bitcoin,BTC,bitcoin,8913,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18792112.0,18792112.0,1,,1,0,2021-08-20T21:24:02.000Z,48705.95480760269,32648327843.25916,-0.03478431,4.72772835,2.12737611,53.37875506,51.93160133,27.91065029,915287757811.4082,43.829,1022825050959.66,2021-08-20T21:24:02.000Z
2,Litecoin,LTC,litecoin,714,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-20T21:24:02.000Z,181.3888826513557,1786761016.2692747,0.07487472,4.33603927,-0.34664522,56.05692378,38.00274377,3.86651534,12108182161.002798,0.5798,15236666142.71,2021-08-20T21:24:02.000Z
74,Dogecoin,DOGE,dogecoin,387,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130936375962.44276,130936375962.44276,1,,7,0,2021-08-20T21:24:03.000Z,0.32582710827171,3528361191.222407,0.26677885,3.86761327,15.22272643,74.86612383,61.92892098,-4.79526194,42662620747.420166,2.0429,42662620747.42,2021-08-20T21:24:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17977052.8743207,17977052.8743207,1,,31,0,2021-08-20T21:24:04.000Z,280.17008727438935,213489765.16744977,-0.34720733,7.738242,4.11707129,44.71251774,27.7720863,17.77965492,5036632472.734742,0.2412,5036632472.73,2021-08-20T21:24:04.000Z
1027,Ethereum,ETH,ethereum,5579,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117187000.249,117187000.249,1,,2,0,2021-08-20T21:24:02.000Z,3269.105035271628,20255789850.59725,0.09371574,3.85620403,-0.44874031,68.0215245,69.95651023,38.43775815,383096612582.3834,18.3467,383096612582.38,2021-08-20T21:24:02.000Z
2010,Cardano,ADA,cardano,295,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127741925.079,33027817833.801,1,,3,0,2021-08-20T21:23:08.000Z,2.49383887254978,8708922361.927383,0.3198839,5.82235818,21.81216786,117.41245539,100.80670174,66.54631262,80121411700.00931,3.8371,112222749264.74,2021-08-20T21:23:08.000Z
1,Bitcoin,BTC,bitcoin,8913,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18792112.0,18792112.0,1,,1,0,2021-08-20T21:29:02.000Z,48708.8347480096,32732395889.832542,-0.17924045,4.59520344,2.00397369,53.62257305,51.31664396,27.75340608,915341877974.088,43.8136,1022885529708.2,2021-08-20T21:29:02.000Z
2,Litecoin,LTC,litecoin,714,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-20T21:29:02.000Z,181.47802778964703,1786234073.851972,0.00935113,4.27404215,-0.48448999,56.36882322,38.24421165,3.86007119,12114132832.055082,0.5799,15244154334.33,2021-08-20T21:29:02.000Z
74,Dogecoin,DOGE,dogecoin,387,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130936375962.44276,130936375962.44276,1,,7,0,2021-08-20T21:29:03.000Z,0.32587934635965,3520968751.755152,0.219767,3.55953399,15.0788863,75.39280007,60.23660376,-5.32679951,42669460613.34223,2.0424,42669460613.34,2021-08-20T21:29:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17977052.8743207,17977052.8743207,1,,31,0,2021-08-20T21:29:04.000Z,280.5867718662112,213525117.39042085,-0.364872,7.79977288,4.26569136,44.82338786,27.09062159,18.89939803,5044123233.673839,0.2414,5044123233.67,2021-08-20T21:29:04.000Z
1027,Ethereum,ETH,ethereum,5579,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117187000.249,117187000.249,1,,2,0,2021-08-20T21:29:02.000Z,3270.416483196176,20272117099.11045,-0.09926323,3.64733517,-0.5315318,68.43536471,69.69396139,38.15754579,383250297230.644,18.3521,383250297230.64,2021-08-20T21:29:02.000Z
